user_id,item_id,behavior_type,user_geohash,user_item_category,time,item_geohash,item_item_category
114233479,58266189,1,9q0irvu,3370,2014-11-23 13,,3370
10936698,285725532,1,,7307,2014-12-08 23,,
31331524,138021189,1,,646,2014-12-02 04,,
109927373,215800885,1,,9784,2014-12-04 10,,
102064914,173376908,1,,6518,2014-12-04 22,,
79787742,264469913,1,,3942,2014-11-25 07,,3942
111823061,369688521,1,9rdf1ib,6754,2014-12-11 22,,
75251738,379677801,1,94jrl4f,11279,2014-11-20 23,,
139961106,219176904,1,,1877,2014-11-18 19,,
5358079,310033597,1,mtodac2,5399,2014-12-11 07,,
26949426,223328201,1,,10062,2014-12-08 16,,
134928476,10001273,1,,5399,2014-11-30 23,,
26949426,158069512,1,,12710,2014-12-01 06,,
48304965,260728206,1,,4510,2014-12-09 00,,4510
64597982,160949834,1,9479q02,8930,2014-12-09 16,,
81471953,95928112,1,946k5kk,5232,2014-12-03 21,,
139774311,213696846,1,96ntppf,3472,2014-12-15 17,,
40729947,401195350,1,,8095,2014-11-21 22,,
40729947,305336393,1,,2656,2014-12-03 16,,
108748058,692151,1,9r79j69,6513,2014-12-07 23,,
22717072,279353067,1,954bv1s,10392,2014-11-24 19,,
63052028,55887048,1,,3687,2014-11-26 06,,
54658244,239515684,1,,3662,2014-12-04 14,,
104155,4515655,1,,7440,2014-12-10 15,,
93774837,20285283,1,9rfrfkv,3064,2014-11-23 23,,3064
73870155,184864024,1,,552,2014-12-10 08,,
71734567,370583730,4,,6045,2014-12-13 15,,
23014965,167454016,1,,5689,2014-12-11 10,,
59783248,187472073,1,,5027,2014-12-17 23,,
91339068,395125108,1,95lkvrv,7195,2014-12-03 16,,
91339068,230653437,1,,4640,2014-12-14 22,,
33077425,348766368,1,,6513,2014-12-01 11,,
91979514,277032318,1,,437,2014-11-30 11,,
131637785,244731474,1,,1838,2014-12-08 21,,
131637785,89567357,1,96kao6g,12067,2014-12-01 08,,12067
97389266,215912052,1,,12219,2014-12-16 23,,
5396057,328754952,1,,5689,2014-11-29 00,,
6177572,214464978,1,95wjlhd,13500,2014-12-18 22,,13500
44492877,26588877,1,96kah7n,5271,2014-12-06 23,,
106498387,291973283,1,,5232,2014-11-21 11,,
72632718,213691408,1,,10559,2014-12-13 23,,
74086991,296394151,1,,7195,2014-11-26 12,,
16066732,128065789,1,95qq4de,11537,2014-12-16 22,,
75100167,39501648,1,,3252,2014-12-11 21,,
85566132,74210075,1,,9517,2014-11-27 18,,
27626311,5149377,1,,508,2014-11-20 10,,
137384149,40067622,1,,5201,2014-11-24 23,,
51435191,273157431,1,,8291,2014-12-12 03,,
133581105,345646046,1,,5271,2014-12-14 11,,
106557109,329552829,1,99b5cnl,11685,2014-11-28 18,,
56690952,262534303,1,,6513,2014-11-22 23,,
2588780,368602786,1,946j6wk,1863,2014-12-01 14,,
123237592,13373316,1,94n2kqf,5894,2014-11-23 09,,
69696698,98744469,1,,9247,2014-11-24 13,,
48809451,355515188,1,,10567,2014-11-22 16,,
127619887,216167567,1,99am0k7,2825,2014-11-27 23,,
69505718,225548397,1,,2284,2014-12-06 07,,2284
27840504,403935224,1,,3783,2014-11-27 12,,
75986489,315409786,1,,3424,2014-12-05 21,,
67725088,121045554,1,9rdmvvi,3064,2014-12-04 23,,3064
33463484,116049839,1,,2825,2014-12-05 10,,
100742887,38743973,1,950tc2d,6054,2014-12-16 21,,
53552500,162525264,1,,3472,2014-11-19 15,,
53552500,221764788,3,,9847,2014-11-23 21,,
54660744,147053719,1,,7344,2014-11-29 06,,
116601750,83591673,1,mto97kv,4954,2014-12-10 23,,
70212546,332103625,1,,3793,2014-11-29 10,,
71142425,172600940,1,,8291,2014-12-08 10,,
108912700,231580371,1,95bppt1,5232,2014-12-07 19,,
141323792,403619635,1,,740,2014-11-23 14,,
103633934,332903370,1,,6513,2014-12-06 19,,
85660451,349555856,1,,14079,2014-11-24 22,,
122136651,136444548,1,,12630,2014-12-12 11,,12630
103767458,199685670,1,,5894,2014-11-29 00,,
103767458,199658199,1,,5057,2014-11-28 08,,
109553291,22761691,1,92p7vgq,13500,2014-11-30 14,,13500
7915670,200906868,1,94wbm2a,1838,2014-11-29 20,,
81608134,315606928,1,,8684,2014-12-18 10,,
122779299,72774028,1,,6460,2014-12-17 01,,
44614693,330194880,1,,9790,2014-11-20 17,,
56709846,395627424,1,,13114,2014-11-24 21,,
59422637,402130137,1,,8077,2014-12-16 22,,
87980818,329417242,1,,8662,2014-12-10 11,,8662
132057506,381616091,1,,4280,2014-12-14 06,,
97666716,137922363,3,95qbvvd,5689,2014-12-06 10,,
9868602,64279186,1,94cp2ru,6420,2014-12-18 07,,
84465849,355043976,1,mtj0uew,6742,2014-12-10 19,,
33984927,229178179,1,,10135,2014-11-25 23,,
78704357,363103609,2,,3628,2014-12-10 23,,
45384478,25928239,1,96pnpdp,10901,2014-12-04 12,,
33984927,345955068,1,,5749,2014-12-13 21,,
26720422,7459293,1,,13230,2014-12-02 22,,
108070698,176401726,1,954lmtu,7834,2014-12-07 23,,
48836510,173311978,1,,14079,2014-11-18 10,,
127946843,105280941,1,9rnsbfm,1865,2014-12-09 13,,
43738222,335627206,1,,8990,2014-11-22 21,,8990
108070698,360836176,1,954lmsa,5388,2014-11-26 22,,
65645933,257124141,1,,5399,2014-11-27 17,,
26573714,147192957,1,,242,2014-12-16 05,,
69144178,365946987,1,,765,2014-11-25 23,,
69144178,117586296,1,,6000,2014-11-22 09,,
82756067,62115432,1,962vfno,4414,2014-11-27 18,,
65645933,11661320,2,,1863,2014-12-11 00,,
83764719,274571482,1,,7957,2014-12-01 00,,
83764719,149375701,1,,5395,2014-11-28 11,,
108087298,71499586,1,,10753,2014-11-21 12,,
84892889,70625061,1,94l4avl,5027,2014-11-24 10,,
68381564,192842804,1,,10544,2014-12-02 01,,10544
85724451,293129299,1,,8860,2014-12-15 14,,
121711639,102957350,1,,3099,2014-11-28 12,,
12262752,3659617,1,,12189,2014-11-19 20,,
12570225,335200694,1,,5017,2014-11-23 01,,
136769457,7332302,1,,11790,2014-12-15 15,,
87413989,302256354,1,95lk242,3628,2014-12-07 21,,
82575380,9606980,1,,6054,2014-12-18 14,,
73196588,240354954,1,,13230,2014-11-22 20,,
94645713,184387983,4,,3472,2014-11-27 11,,
94645713,280673160,1,,9516,2014-11-30 11,,
73196588,93477852,1,,9179,2014-12-16 21,,
23367131,79125023,1,,10894,2014-11-28 16,,
36246846,23858045,1,,12047,2014-12-17 22,,
80443167,30365382,1,95qqcvd,6000,2014-12-18 07,,
80443167,323993322,1,,6000,2014-12-18 06,,
100917596,394504750,1,95q4a32,7491,2014-12-09 10,,
58874603,404304149,1,94jjuf6,3381,2014-12-04 22,,
93133160,322148210,1,95qu26r,3064,2014-12-18 11,,3064
90710232,368144174,1,,552,2014-12-04 07,,
111943165,366179443,1,,10135,2014-11-29 00,,
111943165,136449,1,,10250,2014-12-09 22,,
123188632,286746591,1,,6513,2014-12-09 02,,
11805206,243729894,1,,4370,2014-12-09 05,,
121632160,203267590,1,,12564,2014-11-24 01,,
71671024,350471865,1,,5898,2014-11-24 00,,
128246403,54417662,1,992hasu,6344,2014-11-21 12,,
128814993,185326850,1,,3956,2014-11-27 22,,3956
134512473,199589900,1,955mn7r,9179,2014-11-18 14,,
134512473,278190888,3,955mb99,9397,2014-11-22 11,,
66303330,234312518,1,,12973,2014-12-14 09,,
47328088,376018555,1,,6255,2014-12-15 12,,
9435211,273520200,1,,7929,2014-12-02 21,,
99730920,153433077,1,,13696,2014-12-08 08,,
19665682,62425804,3,96sl9dq,2953,2014-12-07 08,,
25871996,335067880,1,95fttip,11763,2014-12-09 17,,
45743550,346006317,1,99chv3t,7881,2014-12-18 13,,
73424303,104904753,1,,11279,2014-12-10 23,,
80458696,312808244,1,,9541,2014-11-20 19,,
132231447,291164804,1,,11652,2014-12-15 13,,
132231447,52632630,1,,2851,2014-11-23 17,,
72526488,51705944,1,,11339,2014-12-17 20,,
80528162,46722388,1,9rg0rnt,13230,2014-12-17 11,,
5478302,235349032,1,,13230,2014-12-02 00,,
80528162,308044554,1,,5894,2014-11-26 20,,
87658501,363219193,1,95ov3vn,5653,2014-11-21 22,,
87658501,29098047,1,,1863,2014-11-25 21,,
29878513,273003724,1,,2953,2014-11-20 19,,
99926967,189484048,1,,11821,2014-12-07 12,,
74028981,174278562,1,9h546j1,9516,2014-12-03 12,,
29983125,54508219,1,,3064,2014-11-29 22,,3064
116307746,188179833,1,,3783,2014-11-29 14,,
50066882,399081560,1,,10223,2014-11-22 12,,
90331505,178493961,1,,1863,2014-12-02 21,,
130068403,23905305,1,ffoefdj,12683,2014-11-22 08,,
131271151,34814518,1,,5271,2014-11-27 17,,
131271151,205239578,1,94djih9,5232,2014-11-26 20,,
87351790,4107834,2,,5894,2014-12-04 09,,
111459626,125309950,1,,13230,2014-11-19 19,,
91817248,397937756,1,,8148,2014-12-16 21,,
130701117,265546664,1,,6000,2014-12-18 15,,
100497308,261168669,1,,12147,2014-12-17 10,,
20668159,199363359,1,mtrkw7t,5027,2014-12-17 19,,
113674227,178836554,1,,2825,2014-11-19 20,,
136788174,326752942,1,,5027,2014-12-03 09,,
34566759,128436554,1,97wlrjj,1863,2014-12-12 14,,
44005966,46279602,1,,3660,2014-12-12 00,,3660
16423734,359595967,1,,9614,2014-11-24 17,,9614
110106082,157026939,1,99a3drt,5271,2014-12-16 13,,
53916276,21195391,1,9rdkufc,5395,2014-11-19 23,,
120594609,290204502,1,95q0ipl,13932,2014-12-09 20,,
53916276,244930627,1,9rdkvjt,13230,2014-12-07 10,,
90924422,396821055,1,,6253,2014-12-03 01,,
37780288,219323692,1,,4531,2014-12-15 09,,
106926411,217213194,1,,6000,2014-12-04 13,,
137998405,261881879,1,,5395,2014-12-02 10,,
74314315,266178957,1,,6209,2014-12-16 13,,
23326854,219697758,3,,3673,2014-11-24 18,,
126498373,255858880,1,,11229,2014-12-13 16,,
46143156,368891584,1,,8877,2014-12-09 23,,
33019836,216282794,1,,940,2014-12-09 18,,
41182866,239083199,1,99uji5p,9772,2014-12-17 13,,
32572266,373181476,1,,6344,2014-12-05 23,,
59462013,74246445,1,,7350,2014-12-01 20,,7350
94654581,122845199,1,,7488,2014-11-19 20,,
98308778,241307946,1,,9334,2014-12-13 18,,9334
8325510,301543446,1,,13230,2014-12-08 07,,
82705001,309196552,1,9rn9f34,10567,2014-11-27 23,,
76252012,50052406,1,9r52bh5,6513,2014-12-06 19,,
80283819,343534216,1,,6045,2014-11-19 23,,
104735935,8947297,1,,6901,2014-12-05 15,,
133849127,201486987,1,,7103,2014-11-28 21,,
140257001,89719429,1,,8860,2014-11-23 07,,
107377446,45117410,1,94eoebg,5653,2014-12-11 23,,
107952284,123475528,1,,11279,2014-12-03 12,,
102930156,195438819,1,,7957,2014-12-01 22,,
106058919,304246765,1,951wcjd,3628,2014-12-05 11,,
116511286,153398204,1,,11549,2014-12-05 19,,11549
114307712,366889308,1,,8586,2014-12-15 04,,
3192805,262478133,1,,10431,2014-11-28 21,,10431
48468739,201135460,1,955jpi7,9109,2014-11-20 19,,
27850931,190467602,1,94at564,5689,2014-11-24 18,,
54340712,101951180,1,,6977,2014-11-25 17,,
140145748,331335049,1,,2284,2014-11-20 17,,2284
34723367,27611784,1,,12465,2014-12-03 20,,
84167844,21026713,1,,560,2014-12-03 11,,
52808446,58401083,1,,5600,2014-11-23 07,,
86011804,247453104,1,,1692,2014-12-16 00,,
86011804,362986829,4,9rg7fqw,7712,2014-12-13 13,,
126399162,1073316,2,,7957,2014-11-27 00,,
138749285,399905610,1,9rf9jwe,10216,2014-11-30 08,,
83802493,67376001,1,99ctig9,5894,2014-12-15 15,,
112317649,130203422,1,951hs43,508,2014-12-04 22,,
31663890,129998007,3,95bp4ao,13853,2014-11-18 21,,
126024699,51438371,1,,8077,2014-12-11 23,,
113960,52694632,4,ffblcsv,512,2014-11-19 19,,
19589004,254965329,1,94jrj24,2993,2014-12-08 20,,
21386838,246358964,1,,12090,2014-12-05 08,,12090
125083491,291960736,1,94lrmig,12172,2014-11-23 13,,
75888387,11633730,1,,5395,2014-11-25 18,,
126094939,209323160,1,9296nmw,10072,2014-12-09 22,,
66497070,24445972,1,9902d4u,1083,2014-11-25 20,,
90539396,101750811,1,,4197,2014-11-20 20,,
118996710,61928454,1,,9541,2014-11-21 17,,
77528436,178319910,1,,6054,2014-12-14 16,,
83813302,389277424,1,,3748,2014-11-18 09,,
12571684,296251746,1,,6513,2014-11-19 22,,
12571684,167947976,1,,2016,2014-11-18 20,,
94480146,173715466,1,,5653,2014-11-23 21,,
138387712,90503449,1,96awabw,5232,2014-12-14 22,,
15987177,395976671,1,94e1g96,10120,2014-12-07 07,9rdm15b,10120
38855741,30572311,1,,5232,2014-11-26 21,,
100929958,87015975,1,,11552,2014-12-01 23,,
25040950,78211117,1,9qtcuuj,6795,2014-11-25 13,,
37008188,271566717,1,,56,2014-11-23 16,,56
129878874,161621957,1,,9574,2014-12-18 09,,
64326708,353924995,1,,12090,2014-12-11 22,,12090
10027039,169048651,1,,9516,2014-11-21 09,,
100288957,215495832,1,,5503,2014-11-23 23,,
100288957,33414592,1,,8666,2014-12-08 16,,
137284530,328815110,1,979ffnr,5899,2014-12-15 08,,
134358011,379249703,1,,12630,2014-12-02 10,,12630
43052420,128117287,1,9hqlo76,7957,2014-12-16 16,,
43052420,262575486,1,,1121,2014-12-04 12,,
47899491,195028168,1,94jcjpu,9847,2014-11-22 22,,
43052420,255571158,1,,12183,2014-12-15 12,,
4381858,368542393,1,,3628,2014-12-12 08,,
5694160,103003993,1,,2825,2014-11-19 20,,
31816906,60566621,1,95lkve0,13041,2014-11-29 19,,
47551029,142826214,1,9pt27gw,6648,2014-12-18 08,,6648
65444509,144625473,1,,13500,2014-12-14 09,,13500
113104667,112025251,1,,9790,2014-12-05 00,,
7391440,121106836,1,96ww5bj,3783,2014-11-28 12,,
25275595,14366246,1,94llipd,8291,2014-12-01 16,,
49646570,324367311,1,,10901,2014-11-29 16,,
70240139,158096345,1,99s4auc,8874,2014-12-03 21,,
1160607,39485838,1,,10533,2014-11-26 11,,
1160607,124140181,1,,1863,2014-12-14 19,,
108535249,118360317,1,9rgtic1,56,2014-12-17 10,,56
51341836,292782841,1,ffev3g2,2308,2014-12-13 21,,
123157899,282149686,1,,4264,2014-12-04 21,,
50343169,109698775,1,,3783,2014-12-07 17,,
53154333,77110280,1,,5533,2014-12-15 21,,5533
72813283,11975009,1,9623kth,8650,2014-12-12 17,,
124107376,16996732,3,,11625,2014-11-28 08,,
124107376,68443184,1,95bbwgi,4962,2014-12-18 13,,
126550215,375109978,1,,492,2014-12-18 13,,
139793464,90699363,1,,292,2014-11-24 21,,
95687290,337151275,1,,11140,2014-12-12 19,,
98084033,292758286,1,,5232,2014-12-04 08,,
21824858,304640408,1,,8765,2014-12-09 19,,
85822276,202398351,1,,1441,2014-11-27 09,,
137344822,335588066,1,9471m79,4778,2014-12-18 15,,4778
104226556,376857830,1,,11757,2014-11-20 20,,
52368085,24475677,1,,5204,2014-12-08 04,,
122462305,192484604,1,,1720,2014-11-27 19,,
122462305,149185048,1,,11824,2014-11-21 04,,
67759870,304764064,1,,2513,2014-11-27 13,,
124600027,23862344,1,954fdbp,874,2014-12-04 16,,
79807626,200712972,1,95q66jv,6513,2014-11-20 11,,
79807626,128716092,1,,5900,2014-12-18 00,,
94761124,204366368,1,9vskj26,5894,2014-12-17 12,,
18927299,324218862,1,,72,2014-11-22 17,,
103781365,47183181,1,969673p,11622,2014-11-29 10,,
134936620,9827270,1,,5399,2014-12-03 02,,
23439550,91899253,1,,1843,2014-12-04 10,,
123848007,303045593,1,,5388,2014-11-22 08,,
11552428,133076981,1,,13230,2014-11-24 07,,
2242773,299269725,1,,5027,2014-12-08 23,,
32495375,364130491,1,95ribp1,5399,2014-12-15 09,,
101508404,377940145,1,mtopwvg,5399,2014-12-05 17,,
12684051,157229885,4,,3625,2014-11-28 19,,
104569658,28833424,1,99chhoi,5027,2014-12-02 09,,
64783805,3783466,2,954aw26,8291,2014-12-02 22,,
25477392,192461666,1,ff3lm4l,13500,2014-12-08 17,,13500
57685274,146787266,1,mto1vta,11652,2014-12-16 22,,
69599332,31314630,1,95ricr6,13230,2014-12-17 15,,
31729893,39392418,1,,4370,2014-11-23 07,,
608951,136624828,1,99s7j1l,13515,2014-12-10 14,,
100833741,302136908,1,9redjt7,4864,2014-12-10 23,,4864
106295017,353531560,1,,4364,2014-12-06 22,,
118155586,129611193,1,,10392,2014-12-13 22,,
41324527,56624861,1,94hkah7,5689,2014-12-11 22,,
101406137,129138111,1,990q7sk,2993,2014-11-22 15,,
43491458,340316480,1,,12375,2014-11-25 21,,12375
105919960,153021248,1,,8986,2014-11-18 23,,
77443046,41470207,3,,2825,2014-12-03 22,,
67021316,229820974,1,979vjhm,3368,2014-12-09 20,,3368
72703245,320600936,1,9r7ivgq,215,2014-12-15 22,,
72703245,264105416,1,,3368,2014-11-24 04,,3368
125193088,159330945,1,,1083,2014-11-21 14,,
132966536,196664811,1,,5027,2014-12-18 23,,
139774835,147992124,1,97u6v2h,3798,2014-11-20 12,,
52577851,93185817,1,,13230,2014-11-24 23,,
16755897,291936423,1,,552,2014-12-07 00,,
20293501,300493414,1,,4370,2014-12-04 12,,
52577851,355539000,1,,12855,2014-12-04 10,,
36233277,301290243,2,94ek6a9,11552,2014-12-05 21,,
44748590,328831763,1,,6512,2014-12-06 23,,
45620035,11848299,1,,9338,2014-11-29 18,,
66909500,238491476,1,,10894,2014-11-18 01,,
36233277,147461787,1,94ek6a4,5399,2014-12-05 23,,
11000891,113960265,1,,3942,2014-12-01 19,,3942
137270307,57479722,1,,10431,2014-12-06 17,,10431
36233277,86105362,1,,12855,2014-12-02 00,,
80384982,141200597,1,946qrh4,8864,2014-12-03 07,,
111820958,67942744,1,,2825,2014-12-01 00,,
59511789,223518772,1,,6640,2014-12-16 22,,
59731095,42177093,1,,8979,2014-12-10 19,,
74775623,160662606,1,,13230,2014-11-26 22,,
97390150,362470262,1,,9397,2014-12-01 10,,
11162300,282805576,1,,10825,2014-11-28 04,,10825
11162300,188167302,1,,2568,2014-11-30 23,,2568
131851410,375349757,1,,5399,2014-12-07 08,,
107287661,196083171,1,,552,2014-11-30 19,,
78477282,258287251,1,9qpl77j,10894,2014-11-19 20,,
88815441,151897169,1,,12602,2014-11-24 15,,
78477282,92126048,1,9qpl77g,4520,2014-11-29 22,,
111311037,304755426,1,,10523,2014-12-06 14,,
19282406,32219777,1,94dstwi,6513,2014-11-27 13,,
67422920,26643594,1,956ru17,10930,2014-12-12 09,,
107269703,164661068,1,,7929,2014-12-15 15,,
15541192,275965052,1,,11537,2014-11-27 22,,
25474939,231796068,1,9931ked,6513,2014-12-06 14,,
83679249,198161358,1,95q3ct6,552,2014-12-07 08,,
3578206,139082323,1,,3798,2014-11-21 21,,
15541192,160247083,1,,9516,2014-11-18 14,,
23248133,178405123,3,,13713,2014-11-24 10,,
11415302,397477758,1,96mp6ut,13455,2014-12-04 12,,
119053698,139963523,1,,3628,2014-11-25 05,,
53416987,355270017,1,,5993,2014-12-02 11,,5993
124959202,109922095,1,99curpk,11824,2014-11-29 19,,
38782215,175650675,1,95qh2bd,5027,2014-12-05 12,,
134904941,25960198,1,,3015,2014-12-12 22,,
41017872,281134902,1,,5894,2014-11-26 15,,
21035609,283945910,1,49u2rwt,4676,2014-12-15 16,,
72184942,268453657,1,,8877,2014-12-11 15,,
64471307,73373618,1,94j9fi7,6344,2014-11-19 21,,
108945253,246211842,1,,13230,2014-12-02 13,,
54144399,317807945,1,,11159,2014-11-22 17,,
71969934,192610229,1,,4773,2014-12-13 23,,
10297132,102843334,1,,5399,2014-12-01 09,,
72775671,215750535,1,9t4qd21,5027,2014-12-09 11,,
59659116,44081910,3,9hq4g5o,1863,2014-12-11 23,,
137625581,262942774,1,95wkud7,8561,2014-12-09 19,,8561
23165095,195840056,1,,5623,2014-11-20 12,,
103592049,131287224,1,,1863,2014-12-03 21,,
39248540,103496551,1,95g1ifd,10533,2014-11-28 21,,
39848859,140681551,1,,1488,2014-12-02 23,,
122129755,36256983,1,,6795,2014-12-18 23,,
6685234,44209013,1,,5232,2014-11-28 17,,
74080846,327118674,1,,12553,2014-12-07 22,,12553
89417510,205863331,1,,5271,2014-11-22 21,,
137068806,48366723,1,95mfrrt,3783,2014-12-09 09,,
119681430,46822435,1,95bp6ro,6513,2014-11-18 15,,
116918377,305878636,1,,8537,2014-11-18 03,,
134636593,155863775,1,,5232,2014-11-19 22,,
75292590,137924447,1,,3381,2014-12-13 08,,
76658341,241208010,1,,1863,2014-11-28 20,,
37554907,239861849,1,,8586,2014-11-28 13,,
24288984,155539565,2,,3544,2014-11-26 14,,
26253026,215232617,1,,12610,2014-12-09 20,,
77324134,105236358,1,,5399,2014-12-16 07,,
72820368,293716900,1,,9179,2014-12-07 21,,
35806116,223303364,1,,2953,2014-12-10 09,,
47241390,191120220,3,,4370,2014-11-24 16,,
72820368,10811337,1,,630,2014-12-08 16,,
104135842,17451960,1,99ui4f0,14060,2014-11-24 21,,
38935686,204770690,1,9p20tqc,5894,2014-12-01 22,,
107323711,80479347,1,96032l4,1943,2014-11-24 20,,
88209434,234769642,1,,13107,2014-11-29 02,,
127958351,349005646,1,,4954,2014-11-29 20,,
68002440,27471911,1,9476bku,10894,2014-12-11 22,,
99117769,44387609,1,,6648,2014-12-15 08,,6648
26125683,381477693,1,,10380,2014-12-03 18,,
131930045,364112378,1,,11537,2014-12-05 11,,
112976136,21137926,1,,6513,2014-11-22 23,,
29524082,80804899,1,996oefs,5399,2014-11-26 12,,
113693068,143531642,1,92pqc7h,7739,2014-12-14 10,,
128878698,112747034,1,,1230,2014-12-12 16,,
128867621,256596654,1,95bp2mq,814,2014-12-16 11,,
42427256,171042814,1,,2899,2014-12-01 12,,
30817416,391623220,1,,3431,2014-12-05 21,,
56800934,108263313,1,9pces7r,11756,2014-11-22 21,,
247543,250548878,1,,12141,2014-12-12 09,,
22153508,148457002,1,94bblu1,5027,2014-12-05 21,,
6049053,276807114,1,,9637,2014-12-16 22,,
65438079,248457665,1,,11279,2014-12-17 08,,
77306409,67186887,1,,675,2014-11-30 09,,
46428221,378280168,1,9r7kvhm,12488,2014-11-28 18,,
49003690,137482530,1,,12659,2014-12-14 19,,12659
108266017,172227365,3,,9517,2014-12-14 20,,
96720314,265778529,1,,5894,2014-12-14 18,,
117954942,241946884,1,,13727,2014-12-03 19,,
77524894,375768703,1,,1863,2014-12-02 14,,
75225256,248344188,1,94m23fn,5867,2014-12-16 07,,
101435898,121255690,1,9qkgjc6,2953,2014-12-18 23,,
140827248,86439067,1,,232,2014-11-25 17,,
75881126,13215522,1,,6643,2014-12-16 19,,6643
139592313,227262278,1,,292,2014-11-23 13,,
120873,377789601,1,,5027,2014-12-05 22,,
2172795,315155553,1,95qq432,11520,2014-12-18 17,,
44706382,71708252,1,,508,2014-12-04 17,,
22901182,74257805,1,,6975,2014-12-01 21,,
65848846,217846858,1,,784,2014-11-21 00,,
31190628,176207771,1,,5399,2014-12-09 18,,
10319860,177166633,1,9t6lw0u,2953,2014-12-13 21,,
59864388,345096068,1,,11241,2014-12-05 01,,
59864388,395890517,1,,10155,2014-12-08 23,,
120812517,55525733,1,,5027,2014-12-09 03,,
17328648,195960605,1,,3544,2014-12-08 19,,
26460336,185812237,1,99ct77v,9179,2014-12-04 20,,
115129419,378031788,1,,895,2014-12-08 21,,
1188241,299035376,1,,1797,2014-11-18 18,,
60575815,336990501,1,,11279,2014-11-23 07,,
62969316,100362589,1,,1872,2014-12-11 21,,
103439105,69827732,1,,12582,2014-12-10 15,,
103439105,402184644,1,,11241,2014-11-18 10,,
73491319,70489946,1,,13230,2014-11-24 22,,
94992306,354026290,1,,2513,2014-11-25 21,,
97045271,189189126,1,ffa6rn6,4008,2014-12-11 14,,4008
115343862,358280284,1,944lqj9,3798,2014-12-15 10,,
107653308,188679351,1,,5268,2014-12-05 17,,
34798858,103987106,1,9r7dbm9,6000,2014-12-09 20,,
102418389,68499644,1,,5232,2014-11-29 20,,
43855246,234417896,1,,13230,2014-11-20 21,,
130739831,135629710,1,9rna307,1863,2014-12-18 09,,
128009906,235703017,1,96k1unk,11335,2014-11-27 11,,
132061340,243033428,1,9r7kvrn,8765,2014-11-19 15,,
27129711,127965341,1,95usm19,6513,2014-11-24 20,,
20997825,318945104,1,99chta0,10524,2014-11-21 08,,
43032378,136892171,2,,8664,2014-12-12 13,,
7248646,2075505,1,,7767,2014-11-19 19,,
79472459,399858977,1,,5027,2014-12-14 09,,
85178050,12053290,1,97mh60j,13823,2014-12-06 08,,
25773958,158321940,1,,3424,2014-11-22 20,,
